Topic Name,Link to List of Repo,Repo Href
OpenGL,https://github.com/topics/OpenGL,/glfw/glfw
OpenGL,https://github.com/topics/OpenGL,/SFTtech
OpenGL,https://github.com/topics/OpenGL,/SFTtech/openage
Operating system,https://github.com/topics/Operating-system,/huihut
Operating system,https://github.com/topics/Operating-system,/huihut/interview
Operating system,https://github.com/topics/Operating-system,/SerenityOS
Operating system,https://github.com/topics/Operating-system,/SerenityOS/serenity
Operating system,https://github.com/topics/Operating-system,/HeyPuter
Operating system,https://github.com/topics/Operating-system,/HeyPuter/puter
Operating system,https://github.com/topics/Operating-system,/Awesome-HarmonyOS
Operating system,https://github.com/topics/Operating-system,/Awesome-HarmonyOS/HarmonyOS
Operating system,https://github.com/topics/Operating-system,/redox-os
Operating system,https://github.com/topics/Operating-system,/redox-os/redox
Operating system,https://github.com/topics/Operating-system,/phil-opp
Operating system,https://github.com/topics/Operating-system,/phil-opp/blog_os
Operating system,https://github.com/topics/Operating-system,/reactos
Operating system,https://github.com/topics/Operating-system,/reactos/reactos
Operating system,https://github.com/topics/Operating-system,/rust-embedded
Operating system,https://github.com/topics/Operating-system,/rust-embedded/rust-raspberrypi-OS-tutorials
Operating system,https://github.com/topics/Operating-system,/s-matyukevich
Operating system,https://github.com/topics/Operating-system,/s-matyukevich/raspberry-pi-os
Operating system,https://github.com/topics/Operating-system,/tuhdo
Operating system,https://github.com/topics/Operating-system,/tuhdo/os01
P2P,https://github.com/topics/P2P,/fatedier
P2P,https://github.com/topics/P2P,/fatedier/frp
P2P,https://github.com/topics/P2P,/bitcoin
P2P,https://github.com/topics/P2P,/bitcoin/bitcoin
P2P,https://github.com/topics/P2P,/rustdesk
P2P,https://github.com/topics/P2P,/rustdesk/rustdesk
P2P,https://github.com/topics/P2P,/syncthing
P2P,https://github.com/topics/P2P,/syncthing/syncthing
P2P,https://github.com/topics/P2P,/ethereum
P2P,https://github.com/topics/P2P,/ethereum/go-ethereum
P2P,https://github.com/topics/P2P,/webtorrent
P2P,https://github.com/topics/P2P,/webtorrent/webtorrent
P2P,https://github.com/topics/P2P,/ipfs
P2P,https://github.com/topics/P2P,/ipfs/ipfs
P2P,https://github.com/topics/P2P,/mudler
P2P,https://github.com/topics/P2P,/mudler/LocalAI
P2P,https://github.com/topics/P2P,/HelloZeroNet
P2P,https://github.com/topics/P2P,/HelloZeroNet/ZeroNet
P2P,https://github.com/topics/P2P,/amark
P2P,https://github.com/topics/P2P,/amark/gun
Package manager,https://github.com/topics/Package-manager,/yarnpkg
Package manager,https://github.com/topics/Package-manager,/yarnpkg/yarn
Package manager,https://github.com/topics/Package-manager,/Homebrew
Package manager,https://github.com/topics/Package-manager,/Homebrew/brew
Package manager,https://github.com/topics/Package-manager,/python-poetry
Package manager,https://github.com/topics/Package-manager,/python-poetry/poetry
Package manager,https://github.com/topics/Package-manager,/pnpm
Package manager,https://github.com/topics/Package-manager,/pnpm/pnpm
Package manager,https://github.com/topics/Package-manager,/composer
Package manager,https://github.com/topics/Package-manager,/composer/composer
Package manager,https://github.com/topics/Package-manager,/microsoft
Package manager,https://github.com/topics/Package-manager,/microsoft/winget-cli
Package manager,https://github.com/topics/Package-manager,/microsoft
Package manager,https://github.com/topics/Package-manager,/microsoft/vcpkg
Package manager,https://github.com/topics/Package-manager,/bower
Package manager,https://github.com/topics/Package-manager,/bower/bower
Package manager,https://github.com/topics/Package-manager,/Carthage
Package manager,https://github.com/topics/Package-manager,/Carthage/Carthage
Package manager,https://github.com/topics/Package-manager,/CocoaPods
Package manager,https://github.com/topics/Package-manager,/CocoaPods/CocoaPods
Parsing,https://github.com/topics/Parsing,/gchq
Parsing,https://github.com/topics/Parsing,/gchq/CyberChef
Parsing,https://github.com/topics/Parsing,/pydantic
Parsing,https://github.com/topics/Parsing,/pydantic/pydantic
Parsing,https://github.com/topics/Parsing,/tree-sitter
Parsing,https://github.com/topics/Parsing,/tree-sitter/tree-sitter
Parsing,https://github.com/topics/Parsing,/antlr
Parsing,https://github.com/topics/Parsing,/antlr/antlr4
Parsing,https://github.com/topics/Parsing,/DoctorWkt
Parsing,https://github.com/topics/Parsing,/DoctorWkt/acwj
Parsing,https://github.com/topics/Parsing,/soxoj
Parsing,https://github.com/topics/Parsing,/soxoj/maigret
Parsing,https://github.com/topics/Parsing,/jquery
Parsing,https://github.com/topics/Parsing,/jquery/esprima
Parsing,https://github.com/topics/Parsing,/fabian-hiller
Parsing,https://github.com/topics/Parsing,/fabian-hiller/valibot
Parsing,https://github.com/topics/Parsing,/marmelroy
Parsing,https://github.com/topics/Parsing,/marmelroy/PhoneNumberKit
Parsing,https://github.com/topics/Parsing,/estree
Parsing,https://github.com/topics/Parsing,/estree/estree
Perl,https://github.com/topics/Perl,/learnbyexample
Perl,https://github.com/topics/Perl,/learnbyexample/Command-line-text-processing
Perl,https://github.com/topics/Perl,/theos
Perl,https://github.com/topics/Perl,/theos/theos
Perl,https://github.com/topics/Perl,/kaitai-io
Perl,https://github.com/topics/Perl,/kaitai-io/kaitai_struct
Perl,https://github.com/topics/Perl,/imapsync
Perl,https://github.com/topics/Perl,/imapsync/imapsync
Perl,https://github.com/topics/Perl,/rsnapshot
Perl,https://github.com/topics/Perl,/rsnapshot/rsnapshot
Perl,https://github.com/topics/Perl,/exiftool
Perl,https://github.com/topics/Perl,/exiftool/exiftool
Perl,https://github.com/topics/Perl,/weechat
Perl,https://github.com/topics/Perl,/weechat/weechat
Perl,https://github.com/topics/Perl,/apache
Perl,https://github.com/topics/Perl,/apache/avro
Perl,https://github.com/topics/Perl,/mojolicious
Perl,https://github.com/topics/Perl,/mojolicious/mojo
Perl,https://github.com/topics/Perl,/HariSekhon
Perl,https://github.com/topics/Perl,/HariSekhon/DevOps-Bash-tools
Phaser,https://github.com/topics/Phaser,/phaserjs
Phaser,https://github.com/topics/Phaser,/phaserjs/phaser
Phaser,https://github.com/topics/Phaser,/nicholas-ochoa
Phaser,https://github.com/topics/Phaser,/nicholas-ochoa/OpenSC2K
Phaser,https://github.com/topics/Phaser,/channingbreeze
Phaser,https://github.com/topics/Phaser,/channingbreeze/games
Phaser,https://github.com/topics/Phaser,/ssusnic
Phaser,https://github.com/topics/Phaser,/ssusnic/Machine-Learning-Flappy-Bird
Phaser,https://github.com/topics/Phaser,/phaserjs
Phaser,https://github.com/topics/Phaser,/phaserjs/phaser-ce-examples
Phaser,https://github.com/topics/Phaser,/phaserjs
Phaser,https://github.com/topics/Phaser,/phaserjs/phaser-ce
Phaser,https://github.com/topics/Phaser,/lean
Phaser,https://github.com/topics/Phaser,/lean/phaser-es6-webpack
Phaser,https://github.com/topics/Phaser,/rexrainbow
Phaser,https://github.com/topics/Phaser,/rexrainbow/phaser3-rex-notes
Phaser,https://github.com/topics/Phaser,/phaserjs
Phaser,https://github.com/topics/Phaser,/phaserjs/template-webpack
Phaser,https://github.com/topics/Phaser,/digitsensitive
Phaser,https://github.com/topics/Phaser,/digitsensitive/phaser3-typescript
PHP,https://github.com/topics/PHP,/laravel
PHP,https://github.com/topics/PHP,/laravel/laravel
PHP,https://github.com/topics/PHP,/LeCoupa
PHP,https://github.com/topics/PHP,/LeCoupa/awesome-cheatsheets
PHP,https://github.com/topics/PHP,/laravel
PHP,https://github.com/topics/PHP,/laravel/framework
PHP,https://github.com/topics/PHP,/ziadoz
PHP,https://github.com/topics/PHP,/ziadoz/awesome-php
PHP,https://github.com/topics/PHP,/symfony
PHP,https://github.com/topics/PHP,/symfony/symfony
PHP,https://github.com/topics/PHP,/composer
PHP,https://github.com/topics/PHP,/composer/composer
PHP,https://github.com/topics/PHP,/coollabsio
PHP,https://github.com/topics/PHP,/coollabsio/coolify
PHP,https://github.com/topics/PHP,/nextcloud
PHP,https://github.com/topics/PHP,/nextcloud/server
PHP,https://github.com/topics/PHP,/guzzle
PHP,https://github.com/topics/PHP,/guzzle/guzzle
PHP,https://github.com/topics/PHP,/DesignPatternsPHP
PHP,https://github.com/topics/PHP,/DesignPatternsPHP/DesignPatternsPHP
PICO-8,https://github.com/topics/PICO-8,/kitao
PICO-8,https://github.com/topics/PICO-8,/kitao/pyxel
PICO-8,https://github.com/topics/PICO-8,/pico-8
PICO-8,https://github.com/topics/PICO-8,/pico-8/awesome-PICO-8
PICO-8,https://github.com/topics/PICO-8,/picolove
PICO-8,https://github.com/topics/PICO-8,/picolove/picolove
PICO-8,https://github.com/topics/PICO-8,/jtothebell
PICO-8,https://github.com/topics/PICO-8,/jtothebell/fake-08
PICO-8,https://github.com/topics/PICO-8,/dansanderson
PICO-8,https://github.com/topics/PICO-8,/dansanderson/picotool
PICO-8,https://github.com/topics/PICO-8,/Liquidream
PICO-8,https://github.com/topics/PICO-8,/Liquidream/scumm-8
PICO-8,https://github.com/topics/PICO-8,/Jakz
PICO-8,https://github.com/topics/PICO-8,/Jakz/retro8
PICO-8,https://github.com/topics/PICO-8,/torch2424
PICO-8,https://github.com/topics/PICO-8,/torch2424/picoDeploy
PICO-8,https://github.com/topics/PICO-8,/0xcafed00d
PICO-8,https://github.com/topics/PICO-8,/0xcafed00d/tac08
PICO-8,https://github.com/topics/PICO-8,/wh0am1-dev
PICO-8,https://github.com/topics/PICO-8,/wh0am1-dev/pico8-api
Pixel Art,https://github.com/topics/Pixel-Art,/aseprite
Pixel Art,https://github.com/topics/Pixel-Art,/aseprite/aseprite
Pixel Art,https://github.com/topics/Pixel-Art,/piskelapp
Pixel Art,https://github.com/topics/Pixel-Art,/piskelapp/piskel
Pixel Art,https://github.com/topics/Pixel-Art,/gelstudios
Pixel Art,https://github.com/topics/Pixel-Art,/gelstudios/gitfiti
Pixel Art,https://github.com/topics/Pixel-Art,/dicebear
Pixel Art,https://github.com/topics/Pixel-Art,/dicebear/dicebear
Pixel Art,https://github.com/topics/Pixel-Art,/Orama-Interactive
Pixel Art,https://github.com/topics/Pixel-Art,/Orama-Interactive/Pixelorama
Pixel Art,https://github.com/topics/Pixel-Art,/jvalen
Pixel Art,https://github.com/topics/Pixel-Art,/jvalen/pixel-art-react
Pixel Art,https://github.com/topics/Pixel-Art,/LibreSprite
Pixel Art,https://github.com/topics/Pixel-Art,/LibreSprite/LibreSprite
Pixel Art,https://github.com/topics/Pixel-Art,/JannisX11
Pixel Art,https://github.com/topics/Pixel-Art,/JannisX11/blockbench
Pixel Art,https://github.com/topics/Pixel-Art,/cloudhead
Pixel Art,https://github.com/topics/Pixel-Art,/cloudhead/rx
Pixel Art,https://github.com/topics/Pixel-Art,/javierbyte
Pixel Art,https://github.com/topics/Pixel-Art,/javierbyte/img2css
PostgreSQL,https://github.com/topics/PostgreSQL,/netdata
PostgreSQL,https://github.com/topics/PostgreSQL,/netdata/netdata
PostgreSQL,https://github.com/topics/PostgreSQL,/supabase
PostgreSQL,https://github.com/topics/PostgreSQL,/supabase/supabase
PostgreSQL,https://github.com/topics/PostgreSQL,/gogs
PostgreSQL,https://github.com/topics/PostgreSQL,/gogs/gogs
PostgreSQL,https://github.com/topics/PostgreSQL,/nocodb
PostgreSQL,https://github.com/topics/PostgreSQL,/nocodb/nocodb
PostgreSQL,https://github.com/topics/PostgreSQL,/discourse
PostgreSQL,https://github.com/topics/PostgreSQL,/discourse/discourse
PostgreSQL,https://github.com/topics/PostgreSQL,/dbeaver
PostgreSQL,https://github.com/topics/PostgreSQL,/dbeaver/dbeaver
PostgreSQL,https://github.com/topics/PostgreSQL,/prisma
PostgreSQL,https://github.com/topics/PostgreSQL,/prisma/prisma
PostgreSQL,https://github.com/topics/PostgreSQL,/metabase
PostgreSQL,https://github.com/topics/PostgreSQL,/metabase/metabase
PostgreSQL,https://github.com/topics/PostgreSQL,/QuivrHQ
PostgreSQL,https://github.com/topics/PostgreSQL,/QuivrHQ/quivr
PostgreSQL,https://github.com/topics/PostgreSQL,/typeorm
PostgreSQL,https://github.com/topics/PostgreSQL,/typeorm/typeorm
Project management,https://github.com/topics/Project-management,/AppFlowy-IO
Project management,https://github.com/topics/Project-management,/AppFlowy-IO/AppFlowy
Project management,https://github.com/topics/Project-management,/makeplane
Project management,https://github.com/topics/Project-management,/makeplane/plane
Project management,https://github.com/topics/Project-management,/mattermost
Project management,https://github.com/topics/Project-management,/mattermost/focalboard
Project management,https://github.com/topics/Project-management,/frappe
Project management,https://github.com/topics/Project-management,/frappe/erpnext
Project management,https://github.com/topics/Project-management,/joelparkerhenderson
Project management,https://github.com/topics/Project-management,/joelparkerhenderson/architecture-decision-record
Project management,https://github.com/topics/Project-management,/opf
Project management,https://github.com/topics/Project-management,/opf/openproject
Project management,https://github.com/topics/Project-management,/kanboard
Project management,https://github.com/topics/Project-management,/kanboard/kanboard
Project management,https://github.com/topics/Project-management,/hcengineering
Project management,https://github.com/topics/Project-management,/hcengineering/platform
Project management,https://github.com/topics/Project-management,/kuaifan
Project management,https://github.com/topics/Project-management,/kuaifan/dootask
Project management,https://github.com/topics/Project-management,/Leantime
Project management,https://github.com/topics/Project-management,/Leantime/leantime
Publishing,https://github.com/topics/Publishing,/TryGhost
Publishing,https://github.com/topics/Publishing,/TryGhost/Ghost
Publishing,https://github.com/topics/Publishing,/lerna
Publishing,https://github.com/topics/Publishing,/lerna/lerna
Publishing,https://github.com/topics/Publishing,/jgm
Publishing,https://github.com/topics/Publishing,/jgm/pandoc
Publishing,https://github.com/topics/Publishing,/timlrx
Publishing,https://github.com/topics/Publishing,/timlrx/tailwind-nextjs-starter-blog
Publishing,https://github.com/topics/Publishing,/nteract
Publishing,https://github.com/topics/Publishing,/nteract/papermill
Publishing,https://github.com/topics/Publishing,/writefreely
Publishing,https://github.com/topics/Publishing,/writefreely/writefreely
Publishing,https://github.com/topics/Publishing,/Triple-T
Publishing,https://github.com/topics/Publishing,/Triple-T/gradle-play-publisher
Publishing,https://github.com/topics/Publishing,/austintoddj
Publishing,https://github.com/topics/Publishing,/austintoddj/canvas
Publishing,https://github.com/topics/Publishing,/themsaid
Publishing,https://github.com/topics/Publishing,/themsaid/wink
Publishing,https://github.com/topics/Publishing,/substance
Publishing,https://github.com/topics/Publishing,/substance/substance
PWA,https://github.com/topics/PWA,/angular
PWA,https://github.com/topics/PWA,/angular/angular
PWA,https://github.com/topics/PWA,/hoppscotch
PWA,https://github.com/topics/PWA,/hoppscotch/hoppscotch
PWA,https://github.com/topics/PWA,/ionic-team
PWA,https://github.com/topics/PWA,/ionic-team/ionic-framework
PWA,https://github.com/topics/PWA,/freeCodeCamp
PWA,https://github.com/topics/PWA,/freeCodeCamp/devdocs
PWA,https://github.com/topics/PWA,/GoogleChrome
PWA,https://github.com/topics/PWA,/GoogleChrome/lighthouse
PWA,https://github.com/topics/PWA,/qier222
PWA,https://github.com/topics/PWA,/qier222/YesPlayMusic
PWA,https://github.com/topics/PWA,/quasarframework
PWA,https://github.com/topics/PWA,/quasarframework/quasar
PWA,https://github.com/topics/PWA,/RobinLinus
PWA,https://github.com/topics/PWA,/RobinLinus/snapdrop
PWA,https://github.com/topics/PWA,/dailydotdev
PWA,https://github.com/topics/PWA,/dailydotdev/daily
PWA,https://github.com/topics/PWA,/Lissy93
PWA,https://github.com/topics/PWA,/Lissy93/dashy
Python,https://github.com/topics/Python,/donnemartin
Python,https://github.com/topics/Python,/donnemartin/system-design-primer
Python,https://github.com/topics/Python,/vinta
Python,https://github.com/topics/Python,/vinta/awesome-python
Python,https://github.com/topics/Python,/tensorflow
Python,https://github.com/topics/Python,/tensorflow/tensorflow
Python,https://github.com/topics/Python,/TheAlgorithms
